t,wall_time,desired_torque,output_angle,output_velocity,current,output_torque,mosfet_temperature
5.3006157875061035,5.300682306289673,0.9837027738216068,0.895895323109789,-1.1150183150183146,0.13274197906591448,0.5763125763125743,65
5.3016157150268555,5.301698446273804,1.0710449453365418,0.8951323720149542,-1.0358974358974358,0.14548520905624324,0.6316385836385856,65
5.302615642547607,5.302690267562866,1.1595637474803326,0.893987945372702,-0.9772893772893774,0.16460005404173492,0.7146275946275963,65
5.303615570068359,5.303683757781982,1.247376626799747,0.8932249942778672,-0.9128205128205131,0.17946715569711733,0.7791746031746045,65
5.304615497589111,5.304683208465576,1.3325355914492447,0.8928435187304498,-0.7604395604395604,0.19645812901755438,0.8529426129426142,65
5.305615425109863,5.305683135986328,1.4130876980846188,0.8920805676356149,-0.6901098901098903,0.2240684606632646,0.9728156288156297,65
5.306615352630615,5.3066864013671875,1.4871362883458406,0.8913176165407801,-0.5875457875457872,0.22194458899820996,0.9635946275946283,65
5.307615280151367,5.307689428329468,1.5529009071093134,0.8909361409933627,-0.47032967032967044,0.2368116906535924,1.0281416361416367,65
5.308615207672119,5.308687925338745,1.6087738756842143,0.8909361409933627,-0.35311355311355275,0.2538026639740294,1.101909645909646,65
5.309615135192871,5.309684991836548,1.653371603729641,0.8905546654459453,-0.20366300366300383,0.28353686728479427,1.231003663003663,65
5.310615062713623,5.3107030391693115,1.685578900098547,0.8905546654459453,-0.10695970695970658,0.279289123954685,1.2125616605616605,65
5.311614990234375,5.311691999435425,1.7045847790246573,0.8905546654459453,0.01904761904761898,0.279289123954685,1.2125616605616605,65
5.312614917755127,5.312684774398804,1.7099085459509258,0.8909361409933627,0.1860805860805863,0.30052784060523136,1.3047716727716723,65
5.313614845275879,5.313682794570923,1.7014152769644453,0.8913176165407801,0.2622710622710622,0.31539494226061376,1.3693186813186808,65
5.314614772796631,5.314683675765991,1.6793201659258863,0.8916990920881975,0.4234432234432237,0.32389042892083225,1.4062026862026853,65
5.315614700317383,5.315683841705322,1.6441815915827576,0.8924620431830323,0.5406593406593405,0.3068994556003952,1.332434676434676,65
5.316614627838135,5.3166821002960205,1.5968831402347696,0.8928435187304498,0.6608058608058611,0.319642685590723,1.387760683760683,65
5.317614555358887,5.317679166793823,1.5386051947007713,0.893987945372702,0.8073260073260071,0.31327107059555914,1.3600976800976796,65
5.318614482879639,5.31868314743042,1.4707870545232191,0.8947508964675368,0.8600732600732597,0.31114719893050446,1.3508766788766782,65
5.319614410400391,5.319715976715088,1.3950808733651445,0.895895323109789,0.9831501831501832,0.3068994556003952,1.332434676434676,65
5.320614337921143,5.320706605911255,1.313298976375236,0.8970397497520413,1.1003663003663,0.29415622561006743,1.2771086691086686,65
5.3216142654418945,5.321697473526001,1.227356343412979,0.8981841763942935,1.1765567765567768,0.2707936372944665,1.1756776556776558,65
5.3226141929626465,5.322697401046753,1.1392102057805944,0.8997100785839631,1.3611721611721608,0.2644220222993026,1.1480146520146521,65
5.323614120483398,5.323680400848389,1.0507987989601386,0.9008545052262154,1.384615384615385,0.25167879230897483,1.0926886446886452,65
5.32461404800415,5.32468056678772,0.9639813385646271,0.902380407415885,1.4315018315018317,0.23893556231864704,1.0373626373626381,65
5.325613975524902,5.325679779052734,0.880481240464562,0.904287785152972,1.6307692307692312,0.21344910233799144,0.9267106227106237,65
5.326613903045654,5.32667875289917,0.8018344904651009,0.9058136873426417,1.569230769230769,0.1922103856874451,0.8345006105006116,65
5.327613830566406,5.327686309814453,0.7293448880028196,0.9077210650797287,1.7919413919413918,0.1922103856874451,0.8345006105006116,65
5.328613758087158,5.328685283660889,0.6640476483622167,0.9092469672693984,1.783150183150183,0.16460005404173492,0.7146275946275963,65
5.32961368560791,5.329700708389282,0.6066825571826169,0.9111543450064854,1.8095238095238093,0.14760908072129786,0.6408595848595867,65
5.330613613128662,5.330689191818237,0.5576775395738643,0.9130617227435724,1.818315018315018,0.14548520905624324,0.6316385836385856,65
5.331613540649414,5.331681489944458,0.517143145434419,0.9149691004806595,1.8798534798534803,0.13061810740085983,0.567091575091573,65
5.332613468170166,5.33268141746521,0.4848780750169495,0.9168764782177465,1.8739926739926736,0.10937939075031353,0.4748815628815612,65
5.333613395690918,5.333699941635132,0.46038548743961466,0.9168764782177465,1.8739926739926736,0.10937939075031353,0.4748815628815612,65
5.33461332321167,5.334694862365723,0.4428994628573306,0.921072709239338,2.041025641025641,0.13061810740085983,0.567091575091573,65
5.335613250732422,5.335691213607788,0.43142063920741697,0.9229800869764251,2.1289377289377285,0.09876003242504038,0.4287765567765553,65
5.336613178253174,5.336686372756958,0.42475972889546026,0.9248874647135121,2.0498168498168496,0.08814067409976721,0.3826715506715493,65
5.337613105773926,5.337680816650391,0.421587350360673,0.9271763179980166,2.0,0.10937939075031353,0.4748815628815612,65
5.338613033294678,5.3386921882629395,0.42048839347267714,0.9290836957351036,2.146520146520146,0.09238841742987648,0.40111355311355174,65
5.33961296081543,5.339690685272217,0.4200189836017259,0.9313725490196081,2.2080586080586073,0.07964518743954868,0.34578754578754456,65
5.340612888336182,5.340681791305542,0.41876402226385157,0.9332799267566951,2.0849816849816847,0.08814067409976721,0.3826715506715493,65
5.341612815856934,5.34168004989624,0.4153932654572964,0.9355687800411996,2.213919413919413,0.08176905910460332,0.3550085470085458,65
5.3426127433776855,5.342679262161255,0.4087139547251259,0.937857633325704,2.181684981684981,0.07752131577449405,0.33656654456654334,65
5.3436126708984375,5.3436784744262695,0.3977181387250021,0.9401464866102085,2.322344322344323,0.07327357244438479,0.318124542124541,65
5.3446125984191895,5.344679117202759,0.3816230103903724,0.9420538643472955,2.249084249084248,0.07539744410943942,0.3273455433455422,65
5.345612525939941,5.345677614212036,0.3599028301457801,0.9443427176318,2.1670329670329664,0.07539744410943942,0.3273455433455422,65
5.346612453460693,5.3466784954071045,0.3323113005925765,0.9466315709163045,2.3428571428571434,0.09026454576482183,0.3918925518925505,65
5.347612380981445,5.347678184509277,0.298893592406859,0.9489204242008089,2.3076923076923084,0.07114970077933015,0.3089035409035398,65
5.348612308502197,5.348676919937134,0.25998758331973404,0.9512092774853134,2.252014652014653,0.07539744410943942,0.3273455433455422,65
5.349612236022949,5.349676609039307,0.21621424945872667,0.9534981307698178,2.3399267399267405,0.06477808578416626,0.2812405372405362,65
5.350612163543701,5.350676774978638,0.16845752795925448,0.9557869840543223,2.3047619047619055,0.05628259912394774,0.2443565323565315,65
5.351612091064453,5.351678848266602,0.11783433847914745,0.9584573128862441,2.4395604395604398,0.07114970077933015,0.3089035409035398,65
5.352612018585205,5.352677583694458,0.06565579630633318,0.9607461661707486,2.3750915750915755,0.039291625803510685,0.170588522588522,65
5.353611946105957,5.353677988052368,0.013380959202970366,0.963035019455253,2.3047619047619055,0.04353936913361994,0.18903052503052434,65
5.354611873626709,5.354677200317383,-0.037435286736838255,0.9653238727397575,2.424908424908425,0.028672267478237527,0.12448351648351605,65
5.355611801147461,5.355677366256714,-0.0851983892400381,0.967612726024262,2.328205128205129,0.011681294157800472,0.050715506715506536,65
5.356611728668213,5.35667610168457,-0.1283323819788057,0.9699015793087664,2.2461538461538453,0.009557422492745842,0.04149450549450534,65
5.357611656188965,5.357676029205322,-0.16533819124540278,0.9721904325932709,2.3809523809523814,0.005309679162636579,0.02305250305250297,65
5.358611583709717,5.358675003051758,-0.1948499547603684,0.9744792858777753,2.2578754578754587,-0.009557422492745842,-0.04149450549450534,65
5.359611511230469,5.359675645828247,-0.21568737386845335,0.9767681391622798,2.175824175824175,-0.00743355082769121,-0.03227350427350416,65
5.360611438751221,5.3606767654418945,-0.22690225255113347,0.9790569924467842,2.2989010989010996,-0.026548395813182895,-0.11526251526251485,65
5.361611366271973,5.361674785614014,-0.22781757284275894,0.9813458457312887,2.1582417582417577,-0.03504388247340142,-0.1521465201465196,65
5.362611293792725,5.362675428390503,-0.21805770964134072,0.9836346990157931,2.2754578754578763,-0.04141549746856532,-0.1798095238095232,65
5.363611221313477,5.363675594329834,-0.19756868985118797,0.9855420767528802,2.2021978021978015,-0.03504388247340142,-0.1521465201465196,65
5.3646111488342285,5.364675045013428,-0.166627740888011,0.9878309300373846,2.0967032967032964,-0.030796139143292156,-0.13370451770451722,65
5.3656110763549805,5.365673542022705,-0.1258417401248151,0.9901197833218891,2.2080586080586073,-0.039291625803510685,-0.170588522588522,65
5.366611003875732,5.366675615310669,-0.07613455722662667,0.9920271610589761,2.0820512820512818,-0.03292001080834679,-0.1429255189255184,65
5.367610931396484,5.3676745891571045,-0.018723662424744766,0.9939345387960632,2.005860805860806,-0.03292001080834679,-0.1429255189255184,65
5.368610858917236,5.3686745166778564,0.04491325751716786,0.9962233920805676,2.102564102564102,-0.028672267478237527,-0.12448351648351605,65
5.369610786437988,5.369695663452148,0.11308059029734122,0.9981307698176547,1.997069597069597,-0.00743355082769121,-0.03227350427350416,65
5.37061071395874,5.370693922042847,0.18391460402660506,1.0000381475547417,1.997069597069597,0.0031858074975819476,0.013831501831501784,65
5.371610641479492,5.3716819286346436,0.25543911700012106,1.0023270008392462,2.0527472527472526,0.00743355082769121,0.03227350427350416,65
5.372610569000244,5.372676610946655,0.325625177467034,1.0042343785763332,1.9501831501831504,0.020176780818018998,0.08759951159951128,65
5.373610496520996,5.373676061630249,0.39245276034126186,1.0061417563134203,2.0996336996336993,0.030796139143292156,0.13370451770451722,65
5.374610424041748,5.374678373336792,0.45397241680952644,1.0080491340505073,2.0117216117216117,0.04991098412878384,0.21669352869352793,65
5.3756103515625,5.375691652297974,0.5083648125243053,1.0099565117875944,1.9413919413919416,0.0669019574492209,0.29046153846153744,65
5.376610279083252,5.376685619354248,0.5539961605319411,1.0122453650720988,2.0556776556776555,0.07752131577449405,0.33656654456654334,65
5.377610206604004,5.377683162689209,0.5894676938739731,1.0141527428091859,2.0175824175824175,0.09663616075998573,0.419555555555554,65
5.378610134124756,5.37871789932251,0.613657525143891,1.0164415960936903,2.0586080586080584,0.09663616075998573,0.419555555555554,65
5.379610061645508,5.379703998565674,0.6257534992273363,1.0183489738307774,2.1318681318681314,0.09663616075998573,0.419555555555554,65
5.38060998916626,5.3806962966918945,0.6252759521007528,1.0206378271152818,2.067399267399267,0.12212262074064131,0.5302075702075684,65
5.381609916687012,5.381691217422485,0.612089632360407,1.0229266803997863,2.2373626373626365,0.11999874907558669,0.5209865689865671,65
5.382609844207764,5.382676362991333,0.5864044112826953,1.0248340581368733,2.1611721611721606,0.11787487741053206,0.511765567765566,65
5.383609771728516,5.383676767349243,0.5487647889757076,1.0271229114213778,2.146520146520146,0.12637036407075058,0.5486495726495707,65
5.384609699249268,5.3846755027771,0.500028585446593,1.0297932402532997,2.3487179487179493,0.11362713408042278,0.4933235653235636,65
5.3856096267700195,5.385673999786377,0.4413355730647241,1.0320820935378041,2.2959706959706967,0.12212262074064131,0.5302075702075684,65
5.3866095542907715,5.38667368888855,0.37406714831169546,1.0343709468223086,2.427838827838828,0.10513164742020427,0.4564395604395588,65
5.387609481811523,5.387674570083618,0.2997984441358814,1.036659800106813,2.392673992673993,0.10513164742020427,0.4564395604395588,65
5.388609409332275,5.388675212860107,0.2202445392567721,1.0389486533913175,2.3750915750915755,0.09026454576482183,0.3918925518925505,65
5.389609336853027,5.389675617218018,0.13720261863049787,1.0416189822232393,2.468864468864469,0.07114970077933015,0.3089035409035398,65
5.390609264373779,5.390676259994507,0.05249207321967497,1.0439078355077438,2.4131868131868135,0.058406470789002365,0.25357753357753265,65
5.391609191894531,5.3916778564453125,-0.03210540737699688,1.0461966887922483,2.31941391941392,0.05415872745889311,0.2351355311355303,65
5.392609119415283,5.392675399780273,-0.11490370119539528,1.0488670176241701,2.4864468864468865,0.039291625803510685,0.170588522588522,65
5.393609046936035,5.393676042556763,-0.194366106659246,1.0511558709086746,2.4571428571428573,0.030796139143292156,0.13370451770451722,65
5.394608974456787,5.394675016403198,-0.26915335307321014,1.053444724193179,2.316483516483517,0.005309679162636579,0.02305250305250297,65
5.395608901977539,5.3956732749938965,-0.3381641466463061,1.056115053025101,2.4131868131868135,-0.026548395813182895,-0.11526251526251485,65
5.396608829498291,5.3966755867004395,-0.4005668920687219,1.0584039063096053,2.2930402930402938,-0.01805290915296437,-0.07837851037851011,65
5.397608757019043,5.397674798965454,-0.4558215385195607,1.0606927595941098,2.4512820512820515,-0.04353936913361994,-0.18903052503052434,65
5.398608684539795,5.39867639541626,-0.5036908437745706,1.0629816128786143,2.2432234432234424,-0.04991098412878384,-0.21669352869352793,65
5.399608612060547,5.399676322937012,-0.5442407188908666,1.0652704661631187,2.216849816849816,-0.0669019574492209,-0.29046153846153744,65
5.400608539581299,5.400674343109131,-0.5778296960237477,1.0675593194476232,2.2989010989010996,-0.08389293076965842,-0.364229548229549,65
5.401608467102051,5.401681423187256,-0.6050879401440393,1.0698481727321276,2.2285714285714278,-0.07964518743954917,-0.34578754578754667,65
5.402608394622803,5.402679681777954,-0.6268865887126417,1.0717555504692147,2.041025641025641,-0.09663616075998621,-0.4195555555555562,65
5.403608322143555,5.403675079345703,-0.6442985391767458,1.0736629282063017,2.0879120879120876,-0.10513164742020475,-0.45643956043956097,65
5.404608249664307,5.4046735763549805,-0.6585521008905395,1.0755703059433888,1.9765567765567766,-0.09238841742987697,-0.40111355311355384,65
5.405608177185059,5.405674457550049,-0.6709791754803047,1.0778591592278932,2.0849816849816847,-0.1030077757551501,-0.4472185592185597,65
5.4066081047058105,5.406681060791016,-0.6829598192294632,1.0797665369649803,1.8739926739926736,-0.11999874907558718,-0.5209865689865693,65
5.4076080322265625,5.407687187194824,-0.6958651662119992,1.08129243915465,1.7890109890109889,-0.11999874907558718,-0.5209865689865693,65
5.4086079597473145,5.408681154251099,-0.7110007473292428,1.083199816891737,1.824175824175824,-0.12637036407075108,-0.5486495726495729,65
5.409607887268066,5.409677028656006,-0.7295522261672137,1.0847257190814066,1.7304029304029305,-0.1221226207406418,-0.5302075702075704,65
5.410607814788818,5.410675048828125,-0.7525354881762559,1.0866330968184936,1.6102564102564099,-0.1221226207406418,-0.5302075702075704,65
5.41160774230957,5.411674737930298,-0.7807528680089028,1.0881589990081633,1.5985347985347982,-0.1221226207406418,-0.5302075702075704,65
5.412607669830322,5.412674188613892,-0.8147570861702057,1.089684901197833,1.495970695970696,-0.13486585073096957,-0.5855335775335775,65
5.413607597351074,5.413673639297485,-0.8548241978251208,1.0912108033875025,1.5164835164835164,-0.15185682405140666,-0.659301587301587,65
5.414607524871826,5.414673328399658,-0.900936542938668,1.0923552300297548,1.3611721611721608,-0.14336133739118812,-0.6224175824175824,65
5.415607452392578,5.415672779083252,-0.952776338733004,1.093499656672007,1.2293040293040294,-0.14760908072129736,-0.6408595848595846,65
5.41660737991333,5.41667366027832,-1.0097301847669362,1.0950255588616766,1.2937728937728936,-0.16672392570678904,-0.7238485958485952,65
5.417607307434082,5.417673110961914,-1.070904370580848,1.0957885099565114,1.1824175824175827,-0.1561045673815159,-0.6777435897435895,65
5.418607234954834,5.4186766147613525,-1.1351504989569356,1.0969329365987637,1.0476190476190474,-0.17946715569711683,-0.7791746031746024,65
5.419607162475586,5.419676303863525,-1.201100577443638,1.098077363241016,1.0329670329670328,-0.18371489902722613,-0.797616605616605,65
5.420607089996338,5.420675992965698,-1.26721039935098,1.0988403143358507,0.8952380952380956,-0.19433425735249926,-0.8437216117216109,65
5.42160701751709,5.421673774719238,-1.3318097444037151,1.0996032654306855,0.8307692307692305,-0.2049536156777729,-0.8898266178266188,65
5.422606945037842,5.422672510147095,-1.393157688715139,1.1003662165255204,0.7106227106227108,-0.22831620399337385,-0.9912576312576319,65
5.423606872558594,5.4236743450164795,-1.4495011320513203,1.1007476920729378,0.5992673992673989,-0.23468781898853774,-1.0189206349206354,65
5.424606800079346,5.424675464630127,-1.4991345337963164,1.1015106431677726,0.5142857142857142,-0.262298150634248,-1.1387936507936511,65
5.425606727600098,5.425673723220825,-1.5404588016666656,1.10189211871519,0.4205128205128208,-0.25167879230897483,-1.0926886446886452,65
5.42660665512085,5.426673412322998,-1.572037300730716,1.10189211871519,0.2886446886446885,-0.26654589396435724,-1.1572356532356534,65
5.427606582641602,5.427672624588013,-1.5926470438987952,1.1022735942626074,0.20366300366300383,-0.28141299561973965,-1.2217826617826615,65
